1772582121,KXU3-26FEB-T4.3,45
1772582121,KXU3-26FEB-T4.2,73
1772582121,KXU3-26FEB-T4.1,94
1772582121,KXU3-26FEB-T4.0,98
1772582121,KXU3-26FEB-T3.9,99
1772582121,KXU3-26FEB-T3.8,99
1772582121,KXGDP-26APR30-T4.5,5
1772582121,KXGDP-26APR30-T4.0,14
1772582121,KXGDP-26APR30-T3.5,26
1772582121,KXGDP-26APR30-T3.0,40
1772582121,KXGDP-26APR30-T2.5,46
1772582121,KXGDP-26APR30-T2.0,61
1772582121,KXGDP-26APR30-T1.5,72
1772582121,KXGDP-26APR30-T1.0,82
1772582121,KXPCECORE-26NOV-T0.4,0
1772582121,KXPCECORE-26NOV-T0.3,19
1772582121,KXPCECORE-26NOV-T0.2,45
1772582121,KXPCECORE-26NOV-T0.1,70
1772582121,KXPCECORE-26NOV-T0.0,90
1772582121,KXPCECORE-26OCT-T0.4,1
1772582121,KXPCECORE-26OCT-T0.3,21
1772582121,KXPCECORE-26OCT-T0.2,46
1772582121,KXPCECORE-26OCT-T0.1,71
1772582121,KXPCECORE-26OCT-T0.0,91
1772582425,KXU3-26FEB-T4.7,0
1772582425,KXU3-26FEB-T4.6,1
1772582425,KXU3-26FEB-T4.5,2
1772582425,KXU3-26FEB-T4.4,9
1772582425,KXU3-26FEB-T4.3,45
1772582425,KXU3-26FEB-T4.2,73
1772582425,KXU3-26FEB-T4.1,94
1772582425,KXU3-26FEB-T4.0,98
1772582425,KXU3-26FEB-T3.9,99
1772582425,KXU3-26FEB-T3.8,99
1772582425,KXGDP-26APR30-T4.5,5
1772582425,KXGDP-26APR30-T4.0,14
1772582425,KXGDP-26APR30-T3.5,26
1772582425,KXGDP-26APR30-T3.0,40
1772582425,KXGDP-26APR30-T2.5,46
1772582425,KXGDP-26APR30-T2.0,61
1772582425,KXGDP-26APR30-T1.5,71
1772582425,KXGDP-26APR30-T1.0,82
1772582425,KXPCECORE-26NOV-T0.4,0
1772582425,KXPCECORE-26NOV-T0.3,19
1772582425,KXPCECORE-26NOV-T0.2,45
1772582425,KXPCECORE-26NOV-T0.1,70
1772582425,KXPCECORE-26NOV-T0.0,90
1772582425,KXPCECORE-26OCT-T0.4,1
1772582425,KXPCECORE-26OCT-T0.3,21
1772582425,KXPCECORE-26OCT-T0.2,46
1772582425,KXPCECORE-26OCT-T0.1,71
1772582425,KXPCECORE-26OCT-T0.0,91
1772582729,KXU3-26FEB-T4.7,0
1772582729,KXU3-26FEB-T4.6,1
1772582729,KXU3-26FEB-T4.5,2
1772582729,KXU3-26FEB-T4.4,9
1772582729,KXU3-26FEB-T4.3,45
1772582729,KXU3-26FEB-T4.2,73
1772582729,KXU3-26FEB-T4.1,94
1772582729,KXU3-26FEB-T4.0,98
1772582729,KXU3-26FEB-T3.9,99
1772582729,KXU3-26FEB-T3.8,99
1772582729,KXGDP-26APR30-T4.5,5
1772582729,KXGDP-26APR30-T4.0,14
1772582729,KXGDP-26APR30-T3.5,27
1772582729,KXGDP-26APR30-T3.0,40
1772582729,KXGDP-26APR30-T2.5,47
